5.4132705	1.0198916	9.767424
5.4132705	1.0983448	9.845877
5.5309505	1.0983448	9.649743
5.4524975	0.98066497	9.728196
5.5309505	0.9022118	9.885103
5.5309505	0.9022118	9.885103
5.570177	1.0198916	9.845877
5.570177	0.9022118	9.68897
5.7270837	1.0198916	9.728196
5.64863	1.0591182	9.845877
5.5309505	1.2552512	9.767424
5.4132705	1.0591182	9.885103
5.491724	0.98066497	9.885103
5.6094036	1.0591182	9.885103
5.7270837	1.0591182	10.042009
5.5309505	1.2552512	9.845877
5.4132705	1.1375713	9.845877
5.4524975	0.8629852	9.80665
5.64863	0.9414384	9.845877
5.64863	1.0591182	9.845877
5.6094036	1.2552512	9.845877
5.4524975	1.0983448	9.767424
5.4524975	1.0591182	9.92433
5.5309505	0.9414384	9.92433
5.7270837	1.0198916	9.963556
5.6878567	1.0198916	9.845877
5.570177	1.0983448	9.610517
5.491724	1.0198916	9.80665
5.491724	1.0591182	9.767424
5.64863	0.9022118	9.649743
5.76631	0.98066497	9.728196
5.5309505	1.2552512	10.002783
5.5309505	1.2160245	9.80665
5.491724	1.0591182	9.92433
5.64863	0.98066497	9.767424
5.7270837	0.9022118	9.92433
5.64863	1.0983448	10.120462
5.5309505	1.2552512	9.45361
5.491724	1.0591182	9.80665
5.570177	1.0198916	9.767424
5.570177	0.9022118	10.042009
5.64863	0.9414384	10.002783
5.6878567	1.1375713	9.80665
5.5309505	1.176798	9.68897
5.4524975	1.0983448	9.963556
5.64863	0.9414384	9.610517
5.6878567	0.98066497	9.68897
5.64863	1.0983448	9.649743
5.4524975	1.1375713	9.767424
5.4524975	1.1375713	9.767424
5.5309505	1.0198916	9.845877
5.64863	0.9414384	9.92433
5.8055367	1.0983448	9.885103
5.6094036	1.2160245	9.92433
5.64863	1.0591182	9.649743
5.4132705	1.0198916	9.728196
5.570177	0.8629852	9.68897
5.7270837	0.8237586	9.728196
5.7270837	1.1375713	9.963556
5.491724	1.176798	9.68897
5.570177	1.2160245	9.963556
5.4132705	0.9414384	9.80665
5.64863	1.0198916	9.845877
5.64863	1.0983448	9.80665
5.570177	1.176798	9.92433
5.5309505	1.1375713	9.963556
5.5309505	0.98066497	9.885103
5.491724	0.8629852	9.80665
5.64863	0.8629852	9.885103
5.64863	1.0198916	9.92433
5.374044	1.2552512	9.68897
5.491724	1.0198916	9.767424
5.491724	1.0983448	9.845877
5.570177	0.8237586	9.845877
5.7270837	1.0198916	9.92433
5.570177	1.2160245	9.728196
5.4132705	1.176798	9.845877
5.4132705	1.0591182	9.767424
5.5309505	1.0198916	9.80665
5.6878567	1.0591182	9.885103
5.6878567	1.0983448	9.92433
5.570177	1.2160245	9.80665
5.374044	1.0983448	9.92433
5.4524975	0.9414384	9.963556
5.5309505	0.8629852	9.767424
5.7270837	0.98066497	9.649743
5.6094036	1.2160245	9.845877
5.4132705	1.176798	9.728196
5.374044	0.98066497	9.610517
5.4132705	0.8629852	9.610517
5.64863	0.9414384	9.80665
5.64863	1.0591182	9.885103
5.570177	1.1375713	10.002783
5.4524975	1.0591182	9.767424
5.4132705	1.0198916	9.728196
5.64863	0.8237586	9.80665
5.6878567	1.0198916	9.728196
5.5309505	0.98066497	9.80665
5.4524975	1.176798	9.92433
5.6094036	1.0591182	9.649743
5.491724	0.8629852	9.92433
5.6094036	1.0198916	9.80665
5.64863	0.98066497	9.68897
5.491724	1.2552512	9.885103
5.491724	1.176798	10.120462
5.570177	0.98066497	9.885103
5.6094036	0.9414384	9.885103
5.64863	1.0983448	9.845877
5.570177	1.1375713	10.002783
5.4132705	1.0983448	9.728196
5.4132705	0.9414384	9.885103
5.491724	0.8237586	9.885103
5.7270837	0.9022118	9.845877
5.76631	1.0591182	9.92433
5.5309505	1.2160245	9.80665
5.4524975	1.2160245	9.885103
5.3348174	0.98066497	9.845877
5.570177	0.9414384	9.68897
5.6094036	0.98066497	10.042009
5.570177	1.2552512	9.963556
5.4524975	1.0983448	9.80665
5.64863	1.0983448	9.885103
5.6094036	0.8629852	9.885103
5.6094036	0.9022118	9.92433
5.6878567	1.0198916	9.92433
5.570177	1.176798	9.649743
5.3348174	1.0198916	9.885103
